ID,Num_Atoms,Tag,GDB_Index,A,B,C,Dipole,Alpha,HOMO,LUMO,Gap,R^2,ZPVE,U0,U298,H298,G298,Cv,SMILES,InChI,canonical_smiles,split
dsgdb9nsd_127374,13,gdb,127374,2.53707,1.86648,1.08276,6.0359,63.32,-0.2721,-0.0735,0.1987,1015.7002,0.088651,-489.897396,-489.889459,-489.888515,-489.931272,27.518,CN1C=NOC(=O)C1=O,"InChI=1S/C4H4N2O3/c1-6-2-5-9-4(8)3(6)7/h2H,1H3	InChI=1S/C4H4N2O3/c1-6-2-5-9-4(8)3(6)7/h2H,1H3",Cn1cnoc(=O)c1=O,test
dsgdb9nsd_127376,17,gdb,127376,3.85922,1.16486,1.08756,1.8855,76.98,-0.2327,-0.0199,0.2128,1152.1718,0.136722,-417.968629,-417.960786,-417.959842,-418.001535,29.231,CN1CC1C1=CC=NO1,"InChI=1S/C6H8N2O/c1-8-4-5(8)6-2-3-7-9-6/h2-3,5H,4H2,1H3	InChI=1S/C6H8N2O/c1-8-4-5(8)6-2-3-7-9-6/h2-3,5H,4H2,1H3/t5-,8?/m0/s1",CN1CC1c1ccno1,test
dsgdb9nsd_127379,18,gdb,127379,3.81363,1.06675,1.05361,1.7453,78.36,-0.2201,0.0161,0.2362,1210.3883,0.149877,-398.113135,-398.105049,-398.104105,-398.14671,30.236,CN1CC1C1=CNN=C1,"InChI=1S/C6H9N3/c1-9-4-6(9)5-2-7-8-3-5/h2-3,6H,4H2,1H3,(H,7,8)	InChI=1S/C6H9N3/c1-9-4-6(9)5-2-7-8-3-5/h2-3,6H,4H2,1H3,(H,7,8)/t6-,9?/m0/s1",CN1CC1c1cn[nH]c1,train
dsgdb9nsd_127381,17,gdb,127381,3.84903,1.06756,1.0373,2.0137,74.62,-0.2339,-0.0182,0.2157,1199.4338,0.13664,-417.962228,-417.954325,-417.953381,-417.995541,29.22,CN1CC1C1=CON=C1,"InChI=1S/C6H8N2O/c1-8-3-6(8)5-2-7-9-4-5/h2,4,6H,3H2,1H3	InChI=1S/C6H8N2O/c1-8-3-6(8)5-2-7-9-4-5/h2,4,6H,3H2,1H3/t6-,8?/m0/s1",CN1CC1c1cnoc1,train
dsgdb9nsd_127388,17,gdb,127388,3.84971,1.12442,1.07684,2.1014,75.33,-0.2317,-0.0189,0.2127,1168.7406,0.136709,-417.966268,-417.95844,-417.957496,-417.999312,29.235,CN1CC1C1=NOC=C1,"InChI=1S/C6H8N2O/c1-8-4-6(8)5-2-3-9-7-5/h2-3,6H,4H2,1H3	InChI=1S/C6H8N2O/c1-8-4-6(8)5-2-3-9-7-5/h2-3,6H,4H2,1H3/t6-,8?/m0/s1",CN1CC1c1ccon1,train
dsgdb9nsd_127390,16,gdb,127390,3.94372,1.11889,1.06148,2.3485,71.64,-0.2442,-0.0519,0.1922,1156.3869,0.124605,-433.990132,-433.982418,-433.981474,-434.023141,28.32,CN1CC1C1=NON=C1,"InChI=1S/C5H7N3O/c1-8-3-5(8)4-2-6-9-7-4/h2,5H,3H2,1H3	InChI=1S/C5H7N3O/c1-8-3-5(8)4-2-6-9-7-4/h2,5H,3H2,1H3/t5-,8?/m0/s1",CN1CC1c1cnon1,train
dsgdb9nsd_127391,15,gdb,127391,4.00871,1.14542,1.07178,2.1723,68.27,-0.2522,-0.0764,0.1758,1127.3999,0.112154,-450.033984,-450.026358,-450.025414,-450.066845,27.712,CN1CC1C1=NON=N1,"InChI=1S/C4H6N4O/c1-8-2-3(8)4-5-7-9-6-4/h3H,2H2,1H3	InChI=1S/C4H6N4O/c1-8-2-3(8)4-5-7-9-6-4/h3H,2H2,1H3/t3-,8?/m0/s1",CN1CC1c1nnon1,train
dsgdb9nsd_127392,18,gdb,127392,4.75435,1.21434,0.99223,2.4055,78.8,-0.2083,0.0245,0.2328,1176.9943,0.151212,-398.132929,-398.125377,-398.124433,-398.164865,29.015,CN1CC2=C(C1)C=NN2,"InChI=1S/C6H9N3/c1-9-3-5-2-7-8-6(5)4-9/h2H,3-4H2,1H3,(H,7,8)	InChI=1S/C6H9N3/c1-9-3-5-2-7-8-6(5)4-9/h2H,3-4H2,1H3,(H,7,8)",CN1Cc2cn[nH]c2C1,train
dsgdb9nsd_127393,17,gdb,127393,4.76301,1.22468,0.99991,3.3174,75.14,-0.219,-0.0096,0.2094,1155.8173,0.137942,-417.982756,-417.975364,-417.974419,-418.014651,28.066,CN1CC2=C(C1)C=NO2,"InChI=1S/C6H8N2O/c1-8-3-5-2-7-9-6(5)4-8/h2H,3-4H2,1H3	InChI=1S/C6H8N2O/c1-8-3-5-2-7-9-6(5)4-8/h2H,3-4H2,1H3",CN1Cc2cnoc2C1,test
dsgdb9nsd_127394,17,gdb,127394,4.79497,1.23819,1.01004,4.4817,75.11,-0.2174,-0.0013,0.2162,1144.106,0.13889,-414.167185,-414.159772,-414.158827,-414.199056,28.151,CN1CC2=C(C1)N=NN2,"InChI=1S/C5H8N4/c1-9-2-4-5(3-9)7-8-6-4/h2-3H2,1H3,(H,6,7,8)	InChI=1S/C5H8N4/c1-9-2-4-5(3-9)7-8-6-4/h2-3H2,1H3,(H,6,7,8)",CN1Cc2nn[nH]c2C1,train
dsgdb9nsd_127395,16,gdb,127395,3.04167,1.2449,0.90386,3.8522,79.85,-0.2283,-0.0671,0.1612,1232.7437,0.123688,-434.055379,-434.046943,-434.045999,-434.088766,30.238,CN1CC2=C(C1)N=NO2,"InChI=1S/C5H7N3O/c1-8-2-4-5(3-8)9-7-6-4/h2-3H2,1H3	InChI=1S/C5H7N3O/c1-8-2-4(7-6)5(9)3-8/h2-3H2,1H3",CN1Cc2nnoc2C1,test
dsgdb9nsd_127396,18,gdb,127396,4.72081,1.23072,1.00096,2.1094,79.08,-0.2034,0.02,0.2234,1169.9086,0.150969,-398.136193,-398.12866,-398.127716,-398.168035,29.206,CN1CC2=CNN=C2C1,"InChI=1S/C6H9N3/c1-9-3-5-2-7-8-6(5)4-9/h2H,3-4H2,1H3,(H,7,8)	InChI=1S/C6H9N3/c1-9-3-5-2-7-8-6(5)4-9/h2H,3-4H2,1H3,(H,7,8)",CN1Cc2c[nH]nc2C1,train
dsgdb9nsd_127398,17,gdb,127398,4.77758,1.25563,1.02003,0.837,74.92,-0.2138,-0.007,0.2068,1136.0824,0.139331,-414.175976,-414.168596,-414.167652,-414.207757,28.091,CN1CC2=NNN=C2C1,"InChI=1S/C5H8N4/c1-9-2-4-5(3-9)7-8-6-4/h2-3H2,1H3,(H,6,7,8)	InChI=1S/C5H8N4/c1-9-2-4-5(3-9)7-8-6-4/h2-3H2,1H3,(H,6,7,8)",CN1Cc2n[nH]nc2C1,train
dsgdb9nsd_127399,16,gdb,127399,4.77104,1.24997,1.01561,4.4051,71.24,-0.234,-0.0453,0.1887,1124.1133,0.125551,-434.010527,-434.003287,-434.002343,-434.042249,27.456,CN1CC2=NON=C2C1,"InChI=1S/C5H7N3O/c1-8-2-4-5(3-8)7-9-6-4/h2-3H2,1H3	InChI=1S/C5H7N3O/c1-8-2-4-5(3-8)7-9-6-4/h2-3H2,1H3",CN1Cc2nonc2C1,train
dsgdb9nsd_127401,17,gdb,127401,3.08364,1.62453,1.10101,3.8486,75.31,-0.1966,-0.0068,0.1898,1068.3873,0.138237,-417.982991,-417.97561,-417.974666,-418.014813,28.217,CN1CCC2=C1C=NO2,"InChI=1S/C6H8N2O/c1-8-3-2-6-5(8)4-7-9-6/h4H,2-3H2,1H3	InChI=1S/C6H8N2O/c1-8-3-2-6-5(8)4-7-9-6/h4H,2-3H2,1H3",CN1CCc2oncc21,train
dsgdb9nsd_127405,17,gdb,127405,3.05904,1.67131,1.11642,5.4041,75.79,-0.1973,0.0152,0.2124,1055.0811,0.139007,-414.171229,-414.163686,-414.162742,-414.203187,28.622,CN1CCC2=C1NN=N2,"InChI=1S/C5H8N4/c1-9-3-2-4-5(9)7-8-6-4/h2-3H2,1H3,(H,6,7,8)	InChI=1S/C5H8N4/c1-9-3-2-4-5(9)7-8-6-4/h2-3H2,1H3,(H,6,7,8)",CN1CCc2nn[nH]c21,test
dsgdb9nsd_127408,18,gdb,127408,2.97203,1.70097,1.11609,1.844,79.37,-0.183,0.0313,0.2143,1072.164,0.151123,-398.143999,-398.136213,-398.135269,-398.176094,29.72,CN1CCC2=CNN=C12,"InChI=1S/C6H9N3/c1-9-3-2-5-4-7-8-6(5)9/h4H,2-3H2,1H3,(H,7,8)	InChI=1S/C6H9N3/c1-9-3-2-5-4-7-8-6(5)9/h4H,2-3H2,1H3,(H,7,8)",CN1CCc2c[nH]nc21,test
dsgdb9nsd_127409,17,gdb,127409,2.98431,1.68817,1.1093,3.9299,75.39,-0.2105,0.0057,0.2162,1061.2168,0.138364,-417.9972,-417.989686,-417.988742,-418.029239,28.393,CN1CCC2=CON=C12,"InChI=1S/C6H8N2O/c1-8-3-2-5-4-9-7-6(5)8/h4H,2-3H2,1H3	InChI=1S/C6H8N2O/c1-8-3-2-5-4-9-7-6(5)8/h4H,2-3H2,1H3",CN1CCc2conc21,test
dsgdb9nsd_127410,18,gdb,127410,3.05996,1.63837,1.10269,2.0213,79.3,-0.1815,0.0275,0.209,1081.1793,0.151023,-398.138528,-398.130847,-398.129903,-398.170462,29.711,CN1CCC2=NNC=C12,"InChI=1S/C6H9N3/c1-9-3-2-5-6(9)4-7-8-5/h4H,2-3H2,1H3,(H,7,8)	InChI=1S/C6H9N3/c1-9-3-2-5-6(9)4-7-8-5/h4H,2-3H2,1H3,(H,7,8)",CN1CCc2n[nH]cc21,train
dsgdb9nsd_127415,17,gdb,127415,3.11983,1.75752,1.15951,4.1494,74.44,-0.2093,0.0292,0.2385,1027.2525,0.140164,-414.209506,-414.202103,-414.201159,-414.241485,27.456,CN1CCN2N=CN=C12,"InChI=1S/C5H8N4/c1-8-2-3-9-5(8)6-4-7-9/h4H,2-3H2,1H3	InChI=1S/C5H8N4/c1-8-2-3-9-5(8)6-4-7-9/h4H,2-3H2,1H3",CN1CCn2ncnc21,train
dsgdb9nsd_127422,16,gdb,127422,2.41814,1.43592,0.91122,3.5802,76.12,-0.252,-0.0552,0.1968,1239.4422,0.123921,-434.091671,-434.082698,-434.081754,-434.126697,30.416,CN1N=C(C)C(C=O)=N1,"InChI=1S/C5H7N3O/c1-4-5(3-9)7-8(2)6-4/h3H,1-2H3	InChI=1S/C5H7N3O/c1-4-5(3-9)7-8(2)6-4/h3H,1-2H3",Cc1nn(C)nc1C=O,train
dsgdb9nsd_127428,18,gdb,127428,2.37347,1.59692,0.9703,1.7194,77.13,-0.1935,0.0398,0.2333,1205.6767,0.147013,-435.284476,-435.274367,-435.273423,-435.31951,35.411,CN1N=C(C)C(O)=C1N,"InChI=1S/C5H9N3O/c1-3-4(9)5(6)8(2)7-3/h9H,6H2,1-2H3	InChI=1S/C5H9N3O/c1-3-4(9)5(6)8(2)7-3/h9H,6H2,1-2H3",Cc1nn(C)c(N)c1O,test
dsgdb9nsd_127435,17,gdb,127435,3.14315,1.42262,0.99141,3.201,80.5,-0.2262,-0.0547,0.1714,1172.3459,0.136441,-418.059461,-418.051011,-418.050066,-418.092609,31.038,CN1N=C(C)C=CC1=O,"InChI=1S/C6H8N2O/c1-5-3-4-6(9)8(2)7-5/h3-4H,1-2H3	InChI=1S/C6H8N2O/c1-5-3-4-6(9)8(2)7-5/h3-4H,1-2H3",Cc1ccc(=O)n(C)n1,train
dsgdb9nsd_127452,16,gdb,127452,3.77145,1.10984,0.86371,6.6378,77.03,-0.2226,-0.0378,0.1848,1279.6528,0.124824,-434.094419,-434.085667,-434.084723,-434.128011,31.259,CN1N=C(C=O)C=C1N,"InChI=1S/C5H7N3O/c1-8-5(6)2-4(3-9)7-8/h2-3H,6H2,1H3	InChI=1S/C5H7N3O/c1-8-5(6)2-4(3-9)7-8/h2-3H,6H2,1H3",Cn1nc(C=O)cc1N,train
dsgdb9nsd_127454,16,gdb,127454,3.6539,1.14118,0.87919,6.5019,75.41,-0.2491,-0.0477,0.2013,1275.8466,0.123953,-434.112729,-434.103758,-434.102814,-434.14784,30.412,CN1N=C(C=O)N=C1C,"InChI=1S/C5H7N3O/c1-4-6-5(3-9)7-8(4)2/h3H,1-2H3	InChI=1S/C5H7N3O/c1-4-6-5(3-9)7-8(4)2/h3H,1-2H3",Cc1nc(C=O)nn1C,train
dsgdb9nsd_127464,16,gdb,127464,3.51984,1.12692,0.88275,3.7946,67.5,-0.2402,0.0211,0.2613,1272.9715,0.125002,-471.23095,-471.221989,-471.221045,-471.265509,31.375,CN1N=C(CO)N=C1O,"InChI=1S/C4H7N3O2/c1-7-4(9)5-3(2-8)6-7/h8H,2H2,1H3,(H,5,6,9)	InChI=1S/C4H7N3O2/c1-7-4(9)5-3(2-8)6-7/h8H,2H2,1H3,(H,5,6,9)",Cn1nc(CO)nc1O,test
dsgdb9nsd_127465,16,gdb,127465,3.55027,1.10611,0.87967,2.4378,68.74,-0.2185,0.005,0.2234,1280.1918,0.125071,-471.245643,-471.236773,-471.235829,-471.279931,31.262,CN1N=C(CO)NC1=O,"InChI=1S/C4H7N3O2/c1-7-4(9)5-3(2-8)6-7/h8H,2H2,1H3,(H,5,6,9)	InChI=1S/C4H7N3O2/c1-7-4(9)5-3(2-8)6-7/h8H,2H2,1H3,(H,5,6,9)",Cn1nc(CO)[nH]c1=O,train
dsgdb9nsd_127469,14,gdb,127469,3.09505,1.33043,0.93666,4.7452,74.12,-0.2343,-0.0365,0.1977,1174.4306,0.102759,-429.070735,-429.062435,-429.061491,-429.104071,29.488,CN1N=C(N)C(=N1)C#N,"InChI=1S/C4H5N5/c1-9-7-3(2-5)4(6)8-9/h1H3,(H2,6,8)	InChI=1S/C4H5N5/c1-9-7-3(2-5)4(6)8-9/h1H3,(H2,6,8)",Cn1nc(N)c(C#N)n1,train
dsgdb9nsd_127473,15,gdb,127473,2.48986,1.44003,0.91846,4.2699,74.21,-0.2319,-0.0505,0.1814,1205.9139,0.113312,-450.141359,-450.132787,-450.131842,-450.175047,30.208,CN1N=C(N)C(C=O)=N1,"InChI=1S/C4H6N4O/c1-8-6-3(2-9)4(5)7-8/h2H,1H3,(H2,5,7)	InChI=1S/C4H6N4O/c1-8-6-3(2-9)4(5)7-8/h2H,1H3,(H2,5,7)",Cn1nc(N)c(C=O)n1,train
dsgdb9nsd_127474,17,gdb,127474,3.20396,1.2153,0.92566,1.6467,73.62,-0.2065,0.0061,0.2126,1249.0365,0.137408,-451.328702,-451.319595,-451.318651,-451.36364,32.467,CN1N=C(N)C(CO)=N1,"InChI=1S/C4H8N4O/c1-8-6-3(2-9)4(5)7-8/h9H,2H2,1H3,(H2,5,7)	InChI=1S/C4H8N4O/c1-8-6-3(2-9)4(5)7-8/h9H,2H2,1H3,(H2,5,7)",Cn1nc(N)c(CO)n1,test
dsgdb9nsd_127477,17,gdb,127477,2.35718,1.64288,0.98057,2.126,73.03,-0.1916,0.0562,0.2477,1169.0038,0.137354,-451.337303,-451.327893,-451.326949,-451.37154,34.235,CN1N=C(N)C(N)=C1O,"InChI=1S/C4H8N4O/c1-8-4(9)2(5)3(6)7-8/h9H,5H2,1H3,(H2,6,7)	InChI=1S/C4H8N4O/c1-8-4(9)2(5)3(6)7-8/h9H,5H2,1H3,(H2,6,7)",Cn1nc(N)c(N)c1O,train
dsgdb9nsd_127482,16,gdb,127482,2.67426,1.33746,0.89759,2.7813,78.27,-0.2121,-0.0575,0.1547,1235.9926,0.124906,-434.098442,-434.089641,-434.088697,-434.132644,31.303,CN1N=C(N)C=C1C=O,"InChI=1S/C5H7N3O/c1-8-4(3-9)2-5(6)7-8/h2-3H,1H3,(H2,6,7)	InChI=1S/C5H7N3O/c1-8-4(3-9)2-5(6)7-8/h2-3H,1H3,(H2,6,7)",Cn1nc(N)cc1C=O,train
dsgdb9nsd_127483,18,gdb,127483,3.24199,1.15956,0.90496,1.6633,77.1,-0.1967,0.0171,0.2139,1281.5937,0.148936,-435.282196,-435.272972,-435.272027,-435.316102,33.81,CN1N=C(N)C=C1CO,"InChI=1S/C5H9N3O/c1-8-4(3-9)2-5(6)7-8/h2,9H,3H2,1H3,(H2,6,7)	InChI=1S/C5H9N3O/c1-8-4(3-9)2-5(6)7-8/h2,9H,3H2,1H3,(H2,6,7)",Cn1nc(N)cc1CO,train
dsgdb9nsd_127484,16,gdb,127484,3.17645,1.44202,0.99922,4.1418,77.25,-0.2054,-0.0515,0.1539,1134.0292,0.125799,-434.110688,-434.102458,-434.101514,-434.143611,30.735,CN1N=C(N)C=CC1=O,"InChI=1S/C5H7N3O/c1-8-5(9)3-2-4(6)7-8/h2-3H,1H3,(H2,6,7)	InChI=1S/C5H7N3O/c1-8-5(9)3-2-4(6)7-8/h2-3H,1H3,(H2,6,7)",Cn1nc(N)ccc1=O,test
dsgdb9nsd_127491,17,gdb,127491,3.20707,1.21649,0.93011,1.5036,72.18,-0.2077,0.007,0.2147,1237.2048,0.137722,-451.351509,-451.342512,-451.341568,-451.385312,32.589,CN1N=C(N)N=C1CO,"InChI=1S/C4H8N4O/c1-8-3(2-9)6-4(5)7-8/h9H,2H2,1H3,(H2,5,7)	InChI=1S/C4H8N4O/c1-8-3(2-9)6-4(5)7-8/h9H,2H2,1H3,(H2,5,7)",Cn1nc(N)nc1CO,test
dsgdb9nsd_127497,14,gdb,127497,3.95801,1.1574,0.9018,8.0783,72.22,-0.247,-0.0302,0.2168,1207.7639,0.102883,-429.088595,-429.080333,-429.079389,-429.121682,29.318,CN1N=C(N=C1N)C#N,"InChI=1S/C4H5N5/c1-9-4(6)7-3(2-5)8-9/h1H3,(H2,6,7,8)	InChI=1S/C4H5N5/c1-9-4(6)7-3(2-5)8-9/h1H3,(H2,6,7,8)",Cn1nc(C#N)nc1N,test
dsgdb9nsd_127503,13,gdb,127503,3.04745,1.34243,0.93745,6.0245,69.75,-0.2561,-0.0431,0.2129,1157.0781,0.090482,-448.94529,-448.937321,-448.936377,-448.978408,28.006,CN1N=C(O)C(=N1)C#N,"InChI=1S/C4H4N4O/c1-8-6-3(2-5)4(9)7-8/h1H3,(H,7,9)	InChI=1S/C4H4N4O/c1-8-6-3(2-5)4(9)7-8/h1H3,(H,7,9)",Cn1nc(O)c(C#N)n1,train
dsgdb9nsd_127511,16,gdb,127511,2.35951,1.65418,0.98353,0.8338,68.64,-0.2046,0.0512,0.2558,1145.6279,0.125142,-471.218207,-471.209112,-471.208168,-471.252186,32.94,CN1N=C(O)C(N)=C1O,"InChI=1S/C4H7N3O2/c1-7-4(9)2(5)3(8)6-7/h9H,5H2,1H3,(H,6,8)	InChI=1S/C4H7N3O2/c1-7-4(9)2(5)3(8)6-7/h9H,5H2,1H3,(H,6,8)",Cn1nc(O)c(N)c1O,train
dsgdb9nsd_127513,16,gdb,127513,2.41877,1.62154,0.98024,1.1135,69.32,-0.19,0.0394,0.2293,1147.3484,0.124052,-471.212451,-471.202853,-471.201909,-471.246633,34.051,CN1N=C(O)C(O)=C1N,"InChI=1S/C4H7N3O2/c1-7-3(5)2(8)4(9)6-7/h8H,5H2,1H3,(H,6,9)	InChI=1S/C4H7N3O2/c1-7-3(5)2(8)4(9)6-7/h8H,5H2,1H3,(H,6,9)",Cn1nc(O)c(O)c1N,test
dsgdb9nsd_127517,17,gdb,127517,2.49206,1.31894,0.87253,3.809,72.32,-0.2075,0.0297,0.2372,1276.8532,0.135648,-455.157168,-455.147802,-455.146858,-455.19239,32.911,CN1N=C(O)C=C1CO,"InChI=1S/C5H8N2O2/c1-7-4(3-8)2-5(9)6-7/h2,8H,3H2,1H3,(H,6,9)	InChI=1S/C5H8N2O2/c1-7-4(3-8)2-5(9)6-7/h2,8H,3H2,1H3,(H,6,9)",Cn1nc(O)cc1CO,test
dsgdb9nsd_127518,16,gdb,127518,3.15988,1.44696,0.99862,1.8351,78.0,-0.194,-0.0515,0.1425,1130.4353,0.125752,-434.085481,-434.077495,-434.076551,-434.117961,30.409,CN1N=C(O)C=CC1=N,"InChI=1S/C5H7N3O/c1-8-4(6)2-3-5(9)7-8/h2-3,6H,1H3,(H,7,9)	InChI=1S/C5H8N3O/c1-8-4(6)2-3-5(9)7-8/h2,6H,3H2,1H3,(H,7,9)",Cn1nc(O)ccc1=N,train
dsgdb9nsd_127520,17,gdb,127520,2.51339,1.67883,1.02118,1.9503,72.56,-0.1834,0.0522,0.2356,1134.7821,0.136007,-451.341583,-451.33205,-451.331106,-451.377315,33.05,CN1N=C(O)N(C)C1=N,"InChI=1S/C4H8N4O/c1-7-3(5)8(2)6-4(7)9/h5H,1-2H3,(H,6,9)	InChI=1S/C4H9N4O/c1-7-3(5)8(2)6-4(7)9/h3,5H,1-2H3,(H,6,9)/t3-/m0/s1",Cn1nc(O)n(C)c1=N,train
dsgdb9nsd_127521,16,gdb,127521,2.55196,1.67264,1.02348,2.8008,68.01,-0.2057,0.044,0.2496,1116.2609,0.124646,-471.254711,-471.245688,-471.244744,-471.28866,31.605,CN1N=C(O)N(C)C1=O,"InChI=1S/C4H7N3O2/c1-6-3(8)5-7(2)4(6)9/h1-2H3,(H,5,8)	InChI=1S/C4H7N3O2/c1-6-3(8)5-7(2)4(6)9/h1-2H3,(H,5,8)",Cn1nc(O)n(C)c1=O,train
dsgdb9nsd_127523,13,gdb,127523,3.26528,1.32652,0.94896,1.9073,68.64,-0.2567,-0.0604,0.1963,1132.2893,0.090742,-448.965603,-448.957736,-448.956791,-448.998344,27.869,CN1N=C(O)N=C1C#N,"InChI=1S/C4H4N4O/c1-8-3(2-5)6-4(9)7-8/h1H3,(H,7,9)	InChI=1S/C4H4N4O/c1-8-3(2-5)6-4(9)7-8/h1H3,(H,7,9)",Cn1nc(O)nc1C#N,train
dsgdb9nsd_127530,14,gdb,127530,3.75839,1.17314,0.89917,1.8868,73.57,-0.2312,-0.085,0.1463,1210.8443,0.100077,-470.017579,-470.009151,-470.008207,-470.052439,28.825,CN1N=C(OC1=N)C=O,"InChI=1S/C4H5N3O2/c1-7-4(5)9-3(2-8)6-7/h2,5H,1H3	InChI=1S/C4H6N3O2/c1-7-4(5)9-3(2-8)6-7/h2,4-5H,1H3/t4-/m0/s1",Cn1nc(C=O)oc1=N,train
dsgdb9nsd_127532,12,gdb,127532,4.05961,1.17975,0.91944,3.8277,66.7,-0.2684,-0.0783,0.1901,1157.3534,0.077835,-468.846315,-468.838558,-468.837614,-468.87919,26.735,CN1N=C(OC1=O)C#N,InChI=1S/C4H3N3O2/c1-7-4(8)9-3(2-5)6-7/h1H3	InChI=1S/C4H3N3O2/c1-7-4(8)9-3(2-5)6-7/h1H3,Cn1nc(C#N)oc1=O,train
dsgdb9nsd_127540,14,gdb,127540,5.43092,1.36895,1.1012,3.3732,71.62,-0.2338,-0.0239,0.2099,1029.4954,0.104828,-429.055101,-429.048166,-429.047222,-429.08685,25.581,CN1N=C2NC=NC2=N1,"InChI=1S/C4H5N5/c1-9-7-3-4(8-9)6-2-5-3/h2H,1H3,(H,5,6,7,8)	InChI=1S/C4H5N5/c1-9-7-3-4(8-9)6-2-5-3/h2H,1H3,(H,5,6,7,8)",Cn1nc2nc[nH]c2n1,train
dsgdb9nsd_127543,12,gdb,127543,3.2204,1.37912,0.97152,4.7806,76.06,-0.2274,-0.0955,0.1319,1104.871,0.077565,-464.941949,-464.934345,-464.9334,-464.974638,26.484,CN1N=C2ON=NC2=N1,"InChI=1S/C3H3N5O/c1-8-5-2-3(6-8)9-7-4-2/h1H3	InChI=1S/C3H6N5O/c1-8-6-2(5-4)3(9)7-8/h2,6H,1H3,(H,7,9)",Cn1nc2nnoc2n1,test
dsgdb9nsd_127547,16,gdb,127547,3.24924,1.41053,0.98968,3.7466,80.11,-0.1977,-0.0267,0.1709,1142.7872,0.125522,-434.074306,-434.066113,-434.065169,-434.107207,30.577,CN1N=CC(=N)C=C1O,"InChI=1S/C5H7N3O/c1-8-5(9)2-4(6)3-7-8/h2-3,6,9H,1H3	InChI=1S/C5H8N3O/c1-8-5(9)2-4(6)3-7-8/h2-3,5-6,9H,1H3/t5-/m0/s1",Cn1ncc(=N)cc1O,train
dsgdb9nsd_127552,16,gdb,127552,4.04371,1.10657,0.87837,3.6003,74.45,-0.2514,-0.0472,0.2043,1280.1177,0.124264,-434.099828,-434.090984,-434.09004,-434.135023,30.135,CN1N=CC(=N1)C(C)=O,"InChI=1S/C5H7N3O/c1-4(9)5-3-6-8(2)7-5/h3H,1-2H3	InChI=1S/C5H7N3O/c1-4(9)5-3-6-8(2)7-5/h3H,1-2H3",CC(=O)c1cnn(C)n1,train
dsgdb9nsd_127554,15,gdb,127554,4.26601,1.10943,0.88547,4.2369,70.15,-0.2535,-0.029,0.2245,1244.5026,0.113954,-450.171901,-450.163205,-450.16226,-450.206614,29.877,CN1N=CC(=N1)C(N)=O,"InChI=1S/C4H6N4O/c1-8-6-2-3(7-8)4(5)9/h2H,1H3,(H2,5,9)	InChI=1S/C4H6N4O/c1-8-6-2-3(7-8)4(5)9/h2H,1H3,(H2,5,9)",Cn1ncc(C(N)=O)n1,train
dsgdb9nsd_127558,17,gdb,127558,4.56666,1.10024,0.93352,1.4562,77.32,-0.2165,0.0046,0.2211,1253.4536,0.137675,-414.161046,-414.152823,-414.151878,-414.195369,29.147,CN1N=CC(=N1)N1CC1,"InChI=1S/C5H8N4/c1-8-6-4-5(7-8)9-2-3-9/h4H,2-3H2,1H3	InChI=1S/C5H8N4/c1-8-6-4-5(7-8)9-2-3-9/h4H,2-3H2,1H3",Cn1ncc(N2CC2)n1,train
dsgdb9nsd_127570,14,gdb,127570,3.29916,1.5012,1.03843,2.6091,70.61,-0.2508,-0.078,0.1728,1068.5314,0.101341,-470.031639,-470.02385,-470.022906,-470.064396,28.165,CN1N=CC(=O)OC1=N,"InChI=1S/C4H5N3O2/c1-7-4(5)9-3(8)2-6-7/h2,5H,1H3	InChI=1S/C4H5N3O2/c1-7-4(5)9-3(8)2-6-7/h2,5H,1H3",Cn1ncc(=O)oc1=N,train
dsgdb9nsd_127578,16,gdb,127578,2.01367,1.94641,1.00226,2.0995,79.96,-0.2547,-0.0375,0.2172,1140.9987,0.124911,-396.976322,-396.967257,-396.966313,-397.012243,30.722,CN1N=CC(C)=C1C#N,"InChI=1S/C6H7N3/c1-5-4-8-9(2)6(5)3-7/h4H,1-2H3	InChI=1S/C6H7N3/c1-5-4-8-9(2)6(5)3-7/h4H,1-2H3",Cc1cnn(C)c1C#N,train
dsgdb9nsd_127583,17,gdb,127583,3.28986,1.42458,1.0065,2.7757,82.2,-0.2167,-0.0642,0.1525,1165.0905,0.136776,-414.20749,-414.199,-414.198056,-414.240821,31.077,CN1N=CC(C)=NC1=N,"InChI=1S/C5H8N4/c1-4-3-7-9(2)5(6)8-4/h3,6H,1-2H3	InChI=1S/C5H13N4/c1-4-3-7-9(2)5(6)8-4/h4-8H,3H2,1-2H3",Cc1cnn(C)c(=N)n1,train
dsgdb9nsd_127585,17,gdb,127585,3.30341,1.23408,0.90869,5.4884,79.62,-0.2425,-0.0345,0.208,1244.0555,0.135789,-418.052757,-418.04372,-418.042775,-418.08713,31.395,CN1N=CC(C=O)=C1C,"InChI=1S/C6H8N2O/c1-5-6(4-9)3-7-8(5)2/h3-4H,1-2H3	InChI=1S/C6H8N2O/c1-5-6(4-9)3-7-8(5)2/h3-4H,1-2H3",Cc1c(C=O)cnn1C,test
